id,rank,Issue,Article ID,Tag ID,Article Title
135,6,5,victorian-approaches,styles-and-movements-victorian,Theology and Threshold: Victorian Approaches to Reviving Choir and Rood Screens
139,7,5,screen-prehistory,century-1800–1899,The Hereford Screen: A Prehistory
139,7,5,screen-prehistory,century-1200–1299,The Hereford Screen: A Prehistory
139,7,5,screen-prehistory,century-1300–1399,The Hereford Screen: A Prehistory
139,7,5,screen-prehistory,europe-united-kingdom,The Hereford Screen: A Prehistory
139,7,5,screen-prehistory,cities-hereford,The Hereford Screen: A Prehistory
139,7,5,screen-prehistory,material-medium-and-technique-metalwork,The Hereford Screen: A Prehistory
139,7,5,screen-prehistory,people-and-identities-christianity,The Hereford Screen: A Prehistory
139,7,5,screen-prehistory,genres-religious-art-and-architecture,The Hereford Screen: A Prehistory
139,7,5,screen-prehistory,styles-and-movements-gothic,The Hereford Screen: A Prehistory
139,7,5,screen-prehistory,styles-and-movements-revivalism,The Hereford Screen: A Prehistory
139,7,5,screen-prehistory,styles-and-movements-victorian,The Hereford Screen: A Prehistory
140,8,5,vision-spaces,century-1800–1899,The Medieval Choir Screen in Sacred Space: The Dynamic Interiors of Vezzolano and Breisach
140,8,5,vision-spaces,europe-united-kingdom,The Medieval Choir Screen in Sacred Space: The Dynamic Interiors of Vezzolano and Breisach
140,8,5,vision-spaces,cities-hereford,The Medieval Choir Screen in Sacred Space: The Dynamic Interiors of Vezzolano and Breisach
140,8,5,vision-spaces,material-medium-and-technique-metalwork,The Medieval Choir Screen in Sacred Space: The Dynamic Interiors of Vezzolano and Breisach
140,8,5,vision-spaces,people-and-identities-christianity,The Medieval Choir Screen in Sacred Space: The Dynamic Interiors of Vezzolano and Breisach
140,8,5,vision-spaces,genres-religious-art-and-architecture,The Medieval Choir Screen in Sacred Space: The Dynamic Interiors of Vezzolano and Breisach
140,8,5,vision-spaces,styles-and-movements-gothic,The Medieval Choir Screen in Sacred Space: The Dynamic Interiors of Vezzolano and Breisach
140,8,5,vision-spaces,styles-and-movements-revivalism,The Medieval Choir Screen in Sacred Space: The Dynamic Interiors of Vezzolano and Breisach
140,8,5,vision-spaces,styles-and-movements-victorian,The Medieval Choir Screen in Sacred Space: The Dynamic Interiors of Vezzolano and Breisach
136,9,5,hereford-sound-vision,century-1800–1899,Sound and Vision in the Hereford Screen
136,9,5,hereford-sound-vision,europe-united-kingdom,Sound and Vision in the Hereford Screen
136,9,5,hereford-sound-vision,cities-hereford,Sound and Vision in the Hereford Screen
136,9,5,hereford-sound-vision,material-medium-and-technique-metalwork,Sound and Vision in the Hereford Screen
136,9,5,hereford-sound-vision,disciplines-music,Sound and Vision in the Hereford Screen
136,9,5,hereford-sound-vision,people-and-identities-christianity,Sound and Vision in the Hereford Screen
136,9,5,hereford-sound-vision,disciplines-digital-art-history,Sound and Vision in the Hereford Screen
136,9,5,hereford-sound-vision,genres-religious-art-and-architecture,Sound and Vision in the Hereford Screen
136,9,5,hereford-sound-vision,styles-and-movements-gothic,Sound and Vision in the Hereford Screen
136,9,5,hereford-sound-vision,styles-and-movements-revivalism,Sound and Vision in the Hereford Screen
136,9,5,hereford-sound-vision,styles-and-movements-victorian,Sound and Vision in the Hereford Screen
137,10,5,liturgy-music,century-1800–1899,Liturgy and Music in Hereford Cathedral in the Time of Queen Victoria and Beyond
137,10,5,liturgy-music,europe-united-kingdom,Liturgy and Music in Hereford Cathedral in the Time of Queen Victoria and Beyond
137,10,5,liturgy-music,cities-hereford,Liturgy and Music in Hereford Cathedral in the Time of Queen Victoria and Beyond
137,10,5,liturgy-music,material-medium-and-technique-metalwork,Liturgy and Music in Hereford Cathedral in the Time of Queen Victoria and Beyond
137,10,5,liturgy-music,disciplines-music,Liturgy and Music in Hereford Cathedral in the Time of Queen Victoria and Beyond
137,10,5,liturgy-music,people-and-identities-christianity,Liturgy and Music in Hereford Cathedral in the Time of Queen Victoria and Beyond
137,10,5,liturgy-music,genres-religious-art-and-architecture,Liturgy and Music in Hereford Cathedral in the Time of Queen Victoria and Beyond
137,10,5,liturgy-music,styles-and-movements-gothic,Liturgy and Music in Hereford Cathedral in the Time of Queen Victoria and Beyond
137,10,5,liturgy-music,styles-and-movements-revivalism,Liturgy and Music in Hereford Cathedral in the Time of Queen Victoria and Beyond
137,10,5,liturgy-music,styles-and-movements-victorian,Liturgy and Music in Hereford Cathedral in the Time of Queen Victoria and Beyond
138,11,5,scott-skidmore,century-1800–1899,Collaborations Between Scott and Skidmore
138,11,5,scott-skidmore,europe-united-kingdom,Collaborations Between Scott and Skidmore
138,11,5,scott-skidmore,cities-hereford,Collaborations Between Scott and Skidmore
138,11,5,scott-skidmore,material-medium-and-technique-metalwork,Collaborations Between Scott and Skidmore
138,11,5,scott-skidmore,artistic-practice-artistic-collaboration,Collaborations Between Scott and Skidmore
138,11,5,scott-skidmore,people-and-identities-christianity,Collaborations Between Scott and Skidmore
138,11,5,scott-skidmore,genres-religious-art-and-architecture,Collaborations Between Scott and Skidmore
138,11,5,scott-skidmore,styles-and-movements-gothic,Collaborations Between Scott and Skidmore
138,11,5,scott-skidmore,styles-and-movements-revivalism,Collaborations Between Scott and Skidmore
138,11,5,scott-skidmore,styles-and-movements-victorian,Collaborations Between Scott and Skidmore
147,12,5,blatant-vulgarity,century-1800–1899,“A triumph of art” or “blatant vulgarity”: The Reception of Scott and Skidmore’s Screens
147,12,5,blatant-vulgarity,europe-united-kingdom,“A triumph of art” or “blatant vulgarity”: The Reception of Scott and Skidmore’s Screens
147,12,5,blatant-vulgarity,cities-hereford,“A triumph of art” or “blatant vulgarity”: The Reception of Scott and Skidmore’s Screens
147,12,5,blatant-vulgarity,material-medium-and-technique-metalwork,“A triumph of art” or “blatant vulgarity”: The Reception of Scott and Skidmore’s Screens
147,12,5,blatant-vulgarity,people-and-identities-christianity,“A triumph of art” or “blatant vulgarity”: The Reception of Scott and Skidmore’s Screens
147,12,5,blatant-vulgarity,audiences-reception,“A triumph of art” or “blatant vulgarity”: The Reception of Scott and Skidmore’s Screens
147,12,5,blatant-vulgarity,audiences-display,“A triumph of art” or “blatant vulgarity”: The Reception of Scott and Skidmore’s Screens
147,12,5,blatant-vulgarity,disciplines-art-criticism,“A triumph of art” or “blatant vulgarity”: The Reception of Scott and Skidmore’s Screens
147,12,5,blatant-vulgarity,places-archives,“A triumph of art” or “blatant vulgarity”: The Reception of Scott and Skidmore’s Screens
147,12,5,blatant-vulgarity,genres-religious-art-and-architecture,“A triumph of art” or “blatant vulgarity”: The Reception of Scott and Skidmore’s Screens
147,12,5,blatant-vulgarity,styles-and-movements-gothic,“A triumph of art” or “blatant vulgarity”: The Reception of Scott and Skidmore’s Screens
147,12,5,blatant-vulgarity,styles-and-movements-revivalism,“A triumph of art” or “blatant vulgarity”: The Reception of Scott and Skidmore’s Screens
147,12,5,blatant-vulgarity,styles-and-movements-victorian,“A triumph of art” or “blatant vulgarity”: The Reception of Scott and Skidmore’s Screens
141,13,5,screen-restoration,century-1800–1899,Conserving and Restoring the Hereford Screen
141,13,5,screen-restoration,europe-united-kingdom,Conserving and Restoring the Hereford Screen
141,13,5,screen-restoration,cities-hereford,Conserving and Restoring the Hereford Screen
141,13,5,screen-restoration,material-medium-and-technique-metalwork,Conserving and Restoring the Hereford Screen
141,13,5,screen-restoration,people-and-identities-christianity,Conserving and Restoring the Hereford Screen
141,13,5,screen-restoration,disciplines-technical-art-history,Conserving and Restoring the Hereford Screen
141,13,5,screen-restoration,disciplines-conservation-and-restoration,Conserving and Restoring the Hereford Screen
141,13,5,screen-restoration,genres-religious-art-and-architecture,Conserving and Restoring the Hereford Screen
141,13,5,screen-restoration,styles-and-movements-gothic,Conserving and Restoring the Hereford Screen
141,13,5,screen-restoration,styles-and-movements-revivalism,Conserving and Restoring the Hereford Screen
141,13,5,screen-restoration,styles-and-movements-victorian,Conserving and Restoring the Hereford Screen
146,1,6,i6-editorial,styles-and-movements-medieval,Editorial
148,2,6,potencies,century-1200–1299,Medieval Invention and its Potencies
148,2,6,potencies,century-1100–1199,Medieval Invention and its Potencies
148,2,6,potencies,europe-united-kingdom,Medieval Invention and its Potencies
148,2,6,potencies,material-medium-and-technique-architecture,Medieval Invention and its Potencies
148,2,6,potencies,material-medium-and-technique-drawing,Medieval Invention and its Potencies
148,2,6,potencies,disciplines-material-culture,Medieval Invention and its Potencies
148,2,6,potencies,disciplines-literature,Medieval Invention and its Potencies
148,2,6,potencies,disciplines-music,Medieval Invention and its Potencies
148,2,6,potencies,styles-and-movements-medieval,Medieval Invention and its Potencies
148,2,6,potencies,styles-and-movements-classicism,Medieval Invention and its Potencies
148,2,6,potencies,styles-and-movements-romanticism,Medieval Invention and its Potencies
159,3,6,gothic-architecture,century-1100–1199,"Innovation in English Gothic Architecture: Risks, Impediments, and Opportunities"
159,3,6,gothic-architecture,century-1200–1299,"Innovation in English Gothic Architecture: Risks, Impediments, and Opportunities"
159,3,6,gothic-architecture,century-1300–1399,"Innovation in English Gothic Architecture: Risks, Impediments, and Opportunities"
159,3,6,gothic-architecture,uk-regions-england,"Innovation in English Gothic Architecture: Risks, Impediments, and Opportunities"
159,3,6,gothic-architecture,europe-united-kingdom,"Innovation in English Gothic Architecture: Risks, Impediments, and Opportunities"
159,3,6,gothic-architecture,material-medium-and-technique-architecture,"Innovation in English Gothic Architecture: Risks, Impediments, and Opportunities"
159,3,6,gothic-architecture,politics-and-economics-labour,"Innovation in English Gothic Architecture: Risks, Impediments, and Opportunities"
159,3,6,gothic-architecture,audiences-patronage,"Innovation in English Gothic Architecture: Risks, Impediments, and Opportunities"
159,3,6,gothic-architecture,styles-and-movements-medieval,"Innovation in English Gothic Architecture: Risks, Impediments, and Opportunities"
159,3,6,gothic-architecture,styles-and-movements-gothic,"Innovation in English Gothic Architecture: Risks, Impediments, and Opportunities"
159,3,6,gothic-architecture,styles-and-movements-romanesque,"Innovation in English Gothic Architecture: Risks, Impediments, and Opportunities"
160,4,6,imagining-invention,century-1200–1299,"Imagining Invention: The Character of the “Gothic architect” and England, 1200–1400"
160,4,6,imagining-invention,century-1300–1399,"Imagining Invention: The Character of the “Gothic architect” and England, 1200–1400"
160,4,6,imagining-invention,styles-and-movements-medieval,"Imagining Invention: The Character of the “Gothic architect” and England, 1200–1400"
156,5,6,wells-cathedral,century-1300–1399,Creativity in Three Dimensions: An Investigation of the Presbytery Aisles of Wells Cathedral
156,5,6,wells-cathedral,uk-regions-england,Creativity in Three Dimensions: An Investigation of the Presbytery Aisles of Wells Cathedral
156,5,6,wells-cathedral,europe-united-kingdom,Creativity in Three Dimensions: An Investigation of the Presbytery Aisles of Wells Cathedral
156,5,6,wells-cathedral,cities-wells,Creativity in Three Dimensions: An Investigation of the Presbytery Aisles of Wells Cathedral
156,5,6,wells-cathedral,material-medium-and-technique-architecture,Creativity in Three Dimensions: An Investigation of the Presbytery Aisles of Wells Cathedral
156,5,6,wells-cathedral,material-medium-and-technique-drawing,Creativity in Three Dimensions: An Investigation of the Presbytery Aisles of Wells Cathedral
156,5,6,wells-cathedral,disciplines-digital-art-history,Creativity in Three Dimensions: An Investigation of the Presbytery Aisles of Wells Cathedral
156,5,6,wells-cathedral,genres-religious-art-and-architecture,Creativity in Three Dimensions: An Investigation of the Presbytery Aisles of Wells Cathedral
156,5,6,wells-cathedral,styles-and-movements-medieval,Creativity in Three Dimensions: An Investigation of the Presbytery Aisles of Wells Cathedral
149,6,6,inventio-porticus,century-1100–1199,Inventio Porticus—Imagining Solomon’s Porches in Late Medieval England
149,6,6,inventio-porticus,century-1200–1299,Inventio Porticus—Imagining Solomon’s Porches in Late Medieval England
149,6,6,inventio-porticus,century-1400–1499,Inventio Porticus—Imagining Solomon’s Porches in Late Medieval England
149,6,6,inventio-porticus,century-1300–1399,Inventio Porticus—Imagining Solomon’s Porches in Late Medieval England
149,6,6,inventio-porticus,europe-united-kingdom,Inventio Porticus—Imagining Solomon’s Porches in Late Medieval England
